8235,Energy policy and incentives in the United States || Energy policy incentives in the United States
8253,Sarajevo in the 20th century || Sarajevo in World War I
8256,Mandarin Chinese || Mandarin Chinese language
8258,Linguistic geography of China || Linguistic geography of Chinese languages
8259,Sino-Tibetan languages || Languages of China || Languages spoken in China
8263,Landlord–tenant law in the United States || Landlord-tenant law in the United States
8266,Real estate laws and regulations of the United States || Real estate laws of the United States
8310,Keystone species in ecology || Keystone species
8316,Italian fascism || Italian Fascism || Fascism in Italy
8319,Laryngeal cancer || Laryngeal cancers
8367,Salaries by occupation and location || Salaries by profession and location
8384,IANA time zone database zones || IANA time zone database
8393,"Climate of San Francisco, California || Climate of San Francisco"
8412,"Punta Cana || Punta Cana, Dominican Republic"
8415,Tourism in the Caribbean || Tourism in the Caribbean islands
8437,French Open (tennis) || French Open
8438,WTA Tour players || WTA Tour tennis players
8443,Waxes || Wax
8453,Deadlines by country and region || Deadlines by country or region
8486,Welfare agencies in the United States || Welfare agencies of the United States
8503,Vatican Museums || Museums in Vatican City
8505,Sistine Chapel frescoes and paintings || Sistine Chapel frescoes || Sistine Chapel ceiling frescoes
8562,Culinary techniques for convenience food || Culinary techniques for convenience foods
8607,Sickle cell disease || Sickle-cell disease
8616,World Series champions || Major League Baseball World Series champions
8629,Harry Potter characters || Harry Potter series characters
8636,Computer hardware cooling || Computer hardware cooling technology
8659,Secondary sexual characteristics in humans || Secondary sexual characteristics
8672,Gastroesophageal reflux disease treatments || Gastroesophageal Reflux Disease treatments
8687,Creole cuisine || Louisiana Creole cuisine
8691,Tropical cuisines || Tropical cuisine
8733,Customer service in telecommunications || Customer support services in telecommunications || Customer service in the telecommunications industry
8771,Odor control methods || Odor control methods for humans
8782,Hazards in Asia || Natural disasters in Asia
8805,Kohl's || Kohl's Corporation
8864,Ramadan || Ramadan in Islam
8894,Civil procedure timelines || Civil procedure timelines by country
8919,American Western (genre) television series || American Western (genre) television programs
8922,Companies based in Minnesota || Companies established in Minnesota
8925,Membership organizations based in the United States || Membership organizations in the United States
8932,Etymology of medical terms || Etymology of medical terminology
8981,Wages and salaries by location || Wages and salaries statistics by location
8993,Psychosomatic medicine || Psychosomatic disorders
9005,Cannabis legalization in Colorado || Cannabis law in Colorado
9021,Halo (franchise) || Halo (series)
9053,Business law in the United States || Business law of the United States
9060,Reproductive sterilization methods for males || Surgical sterilization methods for males
9071,Road incident deaths in France || Deaths from road incidents in France
9083,Medical billing and coding || Medical billing and coding certification
9097,"Towns in Guilford County, North Carolina || Geography of Guilford County, North Carolina || Cities in Guilford County, North Carolina"
9101,Handedness || Cognitive science of handedness || Handedness research
9136,Civil registration in the United Kingdom || Civil registration in England and Wales
9144,Linguistics and onomastics in France || Linguistics and onomastics studies in French culture
9146,Drug detection times || Drug detection times by substance class
9164,Governing bodies in federations || Governing authority in federations || Governing structures in federations
9195,Sjögren's syndrome || Sjögren syndrome
9197,"Diseases of oral cavity, salivary glands and jaws || Diseases of the oral cavity, salivary glands and jaws"
9199,"Cities in Alcona County, Michigan || Geography of Alcona County, Michigan || Towns in Alcona County, Michigan || Villages in Alcona County, Michigan"
9218,Cucumbers || Cucumber
9224,Tattoo removal || Tattoo removal methods
9270,Early childhood education activities || Early childhood development activities
9279,The Last: Naruto the Movie || Naruto films || Naruto movies || Naruto Shippuden films
9292,Economic costs of legal processes || Economic costs of legal procedures
9308,Bacterial cell walls || Bacterial cell wall
9311,Dietary factors in health || Dietary factors in health and disease
9317,Agricultural patents in the United States || Agricultural patents
9344,Blu-ray Disc players || Blu-ray players
9350,Shetland Islands || Shetland || Islands of Shetland
9366,Eyewear || Glasses
9375,Cat coat patterns || Cat coat patterns and markings
9383,Crude oil prices || Crude oil market
9392,Double glazing || Double glazing technology
9412,Mega tall skyscrapers over 600 meters height classification worldwide  || Mega tall skyscrapers over 600 meters height classification 
9413,Medical imaging || Medical imaging 
9420,Cancer genetics || Genetics of cancer
9457,Wristwatches introduced in the 20th century || Pioneering wristwatch designs of the 20th century || Wristwatches introduced in the 20th century 
9468,Crops by growth duration || Crops by growth cycle duration
9510,Taxation in the United Kingdom || Tax in the United Kingdom
9526,Automation software || Automation software tools
9605,"Cocoa Beach, Florida geography stubs || Cocoa Beach, Florida"
9610,Juries in England and Wales || Juries in the United Kingdom
9611,Law of England and Wales || Law of England and Wales by topic
9631,Sun protection products || Sun protection
9676,Continuing resolutions in the United States || Continuing resolutions (United States)
9691,Immunosuppressive drugs || Immunosuppressive agents
9698,"Clayton County, Georgia || Census-designated places in Clayton County, Georgia"
9709,"Pocono Mountains region, Pennsylvania || Pocono Mountains region of Pennsylvania geography stubs || Pocono Mountains region of Pennsylvania"
9744,Diseases of male genital organs || Diseases of male genital organs and perineum
9792,Residential architecture firms || Residential architecture companies
9794,Residential buildings by type and cost analysis || Residential buildings by type of cost analysis
9819,Online video platforms || Online video services
9828,Powder coating || Powder coatings || Powder coating technology
9852,Carbon emissions reduction strategies || Greenhouse gas emissions reduction strategies
9862,Reagan family || Ronald Reagan family
9921,Skittles || Skittles (confectionery)
9928,Clinical research regulation in the United States || Laws and regulations of clinical research in the United States
9938,Nursing credentials and certifications || Nursing credentials and certifications in the United States
9939,Certified Nursing Assistants || Certified nursing assistants
9948,Populated places on the Susquehanna River || Towns along the Susquehanna River || Towns on the Susquehanna River
9950,"Cities in Broome County, New York || Towns in Broome County, New York || Geography of Broome County, New York || Broome County, New York"
